date,license,in time,out time
01/18/2024,9E94267CA,14:36:36,14:49:11
01/18/2024,ZP05555CA,14:50:53,15:12:59
01/18/2024,9F88623CA,14:52:22,15:55:45
01/18/2024,9F26211CA,14:53:01,15:58:01
01/18/2024,9G34507CA,14:53:45,15:37:12
01/18/2024,YP67242CA,14:54:19,15:05:24
01/18/2024,ZP12600CA,14:59:05,15:27:04
01/18/2024,9G13318CA,15:28:00,15:44:43
01/18/2024,9G38846CA,15:29:00,15:44:25
01/18/2024,9F88743CA,15:29:51,16:09:37
01/18/2024,YP31062CA,15:30:11,16:24:18
01/18/2024,9G28678CA,15:30:31,15:47:09
01/18/2024,YP31260CA,15:30:48,16:07:00
01/18/2024,YP76206CA,15:31:03,16:31:42
01/18/2024,XP64279CA,15:31:32,16:17:57
01/18/2024,YP67203CA,15:32:20,15:51:03
01/18/2024,YP86056CA,15:33:14,15:58:34
01/18/2024,9E94297CA,15:34:42,16:14:15
01/18/2024,L3860HYCA,15:39:34,16:08:55
01/18/2024,9G60396CA,15:40:07,15:58:54
01/18/2024,YP78149CA,15:43:41,        
01/18/2024,S9330HYTN,16:06:22,16:42:21
01/18/2024,9F88736CA,16:12:29,16:26:39
01/18/2024,9E50711CA,16:12:59,        
01/18/2024,9F88743CA,16:21:06,16:38:33
01/19/2024,9F06961CA,08:01:46,08:10:37
01/19/2024,9F88779CA,08:02:21,08:17:50
01/19/2024,9G63202CA,08:02:59,08:19:19
01/19/2024,9H00159CA,08:04:07,08:13:43
01/19/2024,9F75263CA,08:04:42,08:42:38
01/19/2024,9G41802CA,08:05:07,08:40:20
01/19/2024,YP97940CA,08:05:25,08:40:46
01/19/2024,9G99975CA,08:06:03,08:15:25
01/19/2024,3358937IN,08:07:16,08:41:31
01/19/2024,9G17318CA,08:07:52,08:17:28
01/19/2024,9F88670CA,08:08:39,08:39:25
01/19/2024,9G79155CA,08:08:56,08:43:40
01/19/2024,3359436IN,08:09:43,09:03:55
01/19/2024,9F95866CA,08:10:41,08:42:07
01/19/2024,9E78564CA,08:11:22,08:39:35
01/19/2024,9E43672CA,08:11:44,08:44:30
01/19/2024,9G55697CA,08:12:29,08:44:10
01/19/2024,YP89351CA,08:13:15,08:43:06
01/19/2024,9E94267CA,08:15:50,08:56:50
01/19/2024,9E91681CA,08:22:23,08:45:03
01/19/2024,9F75365CA,08:24:07,09:09:44
01/19/2024,9F26215CA,08:32:25,08:54:32
01/19/2024,YP12501CA,08:38:02,09:03:51
01/19/2024,9G55697CA,08:43:49,08:43:50
01/19/2024,9G73957CA,08:53:10,09:16:55
01/19/2024,9G13553CA,08:54:11,09:21:20
01/19/2024,9G79506CA,08:55:18,10:41:21
01/19/2024,9E28559CA,08:55:43,09:43:07
01/19/2024,9E50711CA,08:56:03,09:09:52
01/19/2024,9E58191CA,09:05:59,09:28:31
01/19/2024,60756ANV,09:15:31,09:37:08
01/19/2024,YP97894CA,09:18:58,09:36:23
01/19/2024,9E28826CA,09:29:44,09:51:54
01/19/2024,L5471HYTN,09:30:43,10:36:17
01/19/2024,9F76181CA,09:35:26,10:36:35
01/19/2024,9G39762CA,09:40:44,10:37:28
01/19/2024,9G91782CA,09:43:17,10:37:04
01/19/2024,80940ANV,10:36:53,11:44:38
01/19/2024,9F75365CA,10:37:18,10:53:55
01/19/2024,YP89351CA,10:38:03,10:58:27
01/19/2024,ZP09990CA,10:38:41,11:02:09
01/19/2024,9G63929CA,10:39:29,10:48:53
01/19/2024,9G54799CA,10:39:54,10:51:51
01/19/2024,9G73957CA,10:40:11,10:47:56
01/19/2024,9G39754CA,10:40:55,10:52:44
01/19/2024,9E28598CA,10:41:31,10:53:29
01/19/2024,9E94267CA,10:41:53,11:01:56
01/19/2024,9G39761CA,10:42:50,11:24:14
01/19/2024,9F76662CA,10:43:42,11:17:59
01/19/2024,9F88673CA,10:44:05,10:59:55
01/19/2024,9E78620CA,10:45:01,10:58:07
01/19/2024,9E09648CA,10:45:22,11:07:45
01/19/2024,9E43672CA,10:46:10,10:55:25
01/19/2024,YP85514CA,10:46:45,11:07:17
01/19/2024,CF06Y29CA,10:49:54,11:14:02
01/19/2024,9E58201CA,10:50:37,11:28:28
01/19/2024,9G16367CA,10:50:49,11:09:10
01/19/2024,9G55697CA,10:51:29,11:12:19
01/19/2024,9E71078CA,10:51:53,11:11:13
01/19/2024,9F24588CA,10:52:45,11:54:20
01/19/2024,9G05333CA,10:53:46,11:20:30
01/19/2024,9G63202CA,10:54:01,11:24:29
01/19/2024,9E58191CA,10:54:35,11:17:47
01/19/2024,9G12727CA,11:02:17,11:25:01
01/19/2024,YP97940CA,11:03:06,11:34:04
01/19/2024,9G73989CA,11:08:20,11:47:01
01/19/2024,YP31260CA,11:18:10,11:38:13
01/19/2024,9F88779CA,11:18:56,11:39:31
01/19/2024,9G63790CA,11:19:53,11:38:24
01/19/2024,9G13553CA,11:22:17,11:33:38
01/19/2024,9E64038CA,11:23:49,11:52:47
01/19/2024,9G91782CA,11:24:49,11:46:41
01/19/2024,YP97894CA,11:29:13,11:47:36
01/19/2024,9G73957CA,11:32:48,11:47:51
01/19/2024,9G82283CA,11:33:30,13:02:24
01/19/2024,9E17665CA,11:37:33,13:22:51
01/19/2024,9E71157CA,13:02:35,13:34:11
01/19/2024,9F75365CA,13:03:15,13:31:31
01/19/2024,9E50711CA,13:03:52,13:16:27
01/19/2024,9F75263CA,13:04:05,13:25:53
01/19/2024,YP78166CA,13:04:42,13:37:24
01/19/2024,9G91782CA,13:05:25,13:26:48
01/19/2024,YP86056CA,13:05:57,13:40:27
01/19/2024,9E94267CA,13:06:38,13:45:15
01/19/2024,9E58201CA,13:12:48,13:33:22
01/19/2024,YP62881CA,13:16:16,13:36:31
01/19/2024,P4128HYCA,13:17:45,13:57:16
01/19/2024,9E58191CA,13:23:04,13:54:41
01/19/2024,YP85521CA,13:31:22,14:02:54
01/19/2024,9E09648CA,13:37:37,13:48:40
01/19/2024,9G39762CA,13:51:11,14:13:30
01/19/2024,ZP12688CA,13:55:08,14:06:07
01/19/2024,9F24588CA,14:02:03,14:42:54
01/19/2024,YP73428CA,14:04:55,14:31:05
01/19/2024,XP99131CA,14:28:44,14:37:49
01/19/2024,9E58201CA,14:31:17,14:45:37
01/19/2024,YP79618CA,14:38:27,15:41:30
01/19/2024,9F78097CA,14:41:47,14:56:50
01/19/2024,9E28826CA,14:42:42,15:44:18
01/19/2024,9G99918CA,14:54:00,15:42:03
01/19/2024,9G85969CA,15:31:47,15:51:10
01/19/2024,9E78643CA,15:32:13,16:02:20
01/19/2024,CO06Y29CA,15:59:40,16:28:54
01/19/2024,L3860HYCA,16:21:41,16:42:43
01/19/2024,CF06Y29CA,16:26:40,16:28:14
01/21/2024,9G55697CA,08:03:06,08:22:42
01/21/2024,9G80250CA,08:03:59,08:25:07
01/21/2024,3359955CA,08:05:31,08:21:08
01/21/2024,3358936IN,08:07:14,08:21:48
01/21/2024,K8451HYTN,08:09:41,08:42:11
01/21/2024,K8446HYTN,08:12:04,08:39:41
01/21/2024,9E58171CA,08:18:24,08:41:45
01/21/2024,9F88743CA,08:19:21,08:44:03
01/21/2024,L1533HYTN,08:19:48,09:00:14
01/21/2024,9G17318CA,08:20:40,09:43:01
01/21/2024,ZP12688CA,08:25:48,08:38:09
01/21/2024,K8452HYTN,08:26:45,09:09:42
01/21/2024,L3869HYTN,08:28:55,09:00:02
01/21/2024,3358566IN,08:29:51,08:57:25
01/21/2024,9G41802CA,08:31:12,08:59:14
01/21/2024,9F44080CA,08:35:19,09:39:56
01/21/2024,3359955IN,08:42:21,09:01:22
01/21/2024,YP85703CA,08:51:50,09:47:33
01/21/2024,9G36458CA,08:52:35,09:15:26
01/21/2024,L1533HYTN,08:59:43,08:59:44
01/21/2024,9G55697CA,09:03:30,09:42:21
01/21/2024,9G63790CA,09:10:38,09:49:22
01/21/2024,9G80250CA,09:15:17,09:57:39
01/21/2024,9E58213CA,09:40:18,09:57:02
01/21/2024,9E28569CA,09:48:49,10:52:05
01/21/2024,9G55697CA,10:30:44,11:32:22
01/21/2024,9G17318CA,10:32:27,11:17:46
01/21/2024,L380HYCA,10:35:55,11:18:51
01/21/2024,9G28678CA,10:49:57,11:15:12
01/21/2024,9G80250CA,10:55:40,11:16:19
01/21/2024,L5480HYTN,11:07:49,11:39:20
01/21/2024,9E58171CA,11:25:06,11:50:07
01/21/2024,K8446HYTN,11:26:23,13:05:24
01/21/2024,3358936IN,11:31:33,11:58:09
01/21/2024,L5480HYTN,11:38:46,11:38:47
01/21/2024,9G27425CA,11:42:15,13:21:46
01/21/2024,9G36458CA,13:02:47,13:27:03
01/21/2024,9G44267CA,13:03:43,13:22:20
01/21/2024,3359955IN,13:05:37,14:20:55
01/21/2024,9E28538CA,13:06:10,13:28:57
01/21/2024,L3869HYTN,13:06:24,13:47:17
01/21/2024,K8451HYTN,13:07:39,13:57:52
01/21/2024,9G63790CA,13:09:03,13:57:48
01/21/2024,L1533HYTN,13:11:45,14:03:17
01/21/2024,L3872HYTN,13:13:27,13:47:30
01/21/2024,3358566IN,13:15:19,13:37:05
01/21/2024,YP91210CA,13:15:55,13:42:00
01/21/2024,3358566CA,13:37:51,14:52:43
01/21/2024,9E58171CA,14:54:11,15:40:37
01/22/2024,9G39763CA,07:02:00,07:34:00
01/22/2024,YP97940CA,07:02:16,07:32:42
01/22/2024,9E71126CA,07:10:27,        
01/22/2024,YP97894CA,07:11:25,07:35:12
01/22/2024,ZP12688CA,07:11:40,07:50:35
01/22/2024,9G60461CA,07:24:12,07:39:03
01/22/2024,9F88779CA,07:25:53,07:46:36
01/22/2024,9G63929CA,07:29:35,08:09:23
01/22/2024,9F18906CA,07:32:23,08:06:33
01/22/2024,YP67739CA,07:37:27,07:50:33
01/22/2024,9G39762CA,07:39:53,08:04:08
01/22/2024,9E09648CA,07:41:52,08:15:32
01/22/2024,9G00015CA,07:51:57,08:34:23
01/22/2024,XP22384CA,07:53:46,        
01/22/2024,9G55697CA,07:55:10,08:16:27
01/22/2024,9G54678CA,08:01:11,08:24:17
01/22/2024,9G79506CA,08:04:14,08:23:56
01/22/2024,9G80250CA,08:07:15,08:19:38
01/22/2024,9G03887CA,08:09:06,08:38:49
01/22/2024,9G99567CA,08:12:07,08:33:58
01/22/2024,9F72188CA,08:17:15,        
01/22/2024,R5495HYTN,08:21:02,08:52:34
01/22/2024,9F81967CA,08:21:22,08:40:38
01/22/2024,YP85703CA,08:26:27,09:07:15
01/22/2024,9E94267CA,08:34:23,09:15:17
01/22/2024,YP78166CA,08:40:16,09:10:33
01/22/2024,L3870HYTN,08:42:00,09:29:22
01/22/2024,R5495HYTN,08:51:36,08:51:37
01/22/2024,9G61217CA,09:05:21,09:22:16
01/22/2024,YP91210CA,09:06:45,09:26:10
01/22/2024,9G79155CA,09:11:59,09:37:14
01/22/2024,9E63817CA,09:12:37,09:27:38
01/22/2024,T0333HYTN,09:15:35,09:38:18
01/22/2024,9G62860CA,09:22:24,09:34:28
01/22/2024,9G73912CA,09:23:30,09:47:57
01/22/2024,60756ANV,09:25:21,09:39:37
01/22/2024,L1591HYTN,09:25:57,09:43:26
01/22/2024,9E43672CA,09:33:30,09:56:44
01/22/2024,ZP00879CA,09:36:52,09:47:34
01/22/2024,T0333HYTN,09:37:36,09:37:37
01/22/2024,9E58200CA,09:39:35,09:47:27
01/22/2024,9G17332CA,09:40:38,09:48:09
01/22/2024,YP96940CA,09:42:51,09:49:58
01/22/2024,9G55697CA,09:43:58,10:07:06
01/22/2024,9G74176CA,09:45:47,10:44:19
01/22/2024,FP9106CA,09:46:38,10:01:27
01/22/2024,YP80975CA,09:49:17,09:58:07
01/22/2024,9G38846CA,09:50:16,10:49:27
01/22/2024,9F76181CA,09:52:38,10:56:54
01/22/2024,9G05365CA,09:55:28,10:40:40
01/22/2024,9G39727CA,09:57:02,10:53:46
01/22/2024,9E71157CA,09:58:57,10:51:09
01/22/2024,9E71078CA,10:03:02,10:53:15
01/22/2024,FS2687IA,10:04:50,10:46:27
01/22/2024,9F51460CA,10:14:26,10:46:51
01/22/2024,9E58116TN,10:16:27,10:59:35
01/22/2024,9F37289CA,10:19:47,11:33:53
01/22/2024,9F82795CA,10:20:52,10:54:49
01/22/2024,9F88673CA,10:21:07,11:02:01
01/22/2024,9F44467CA,10:29:52,10:42:20
01/22/2024,L3871HYCA,10:32:38,10:35:52
01/22/2024,R0014HYTN,10:34:44,11:28:03
01/22/2024,9F75473CA,10:36:08,11:05:17
01/22/2024,9G80250CA,10:39:52,10:55:54
01/22/2024,S1228HYTN,10:45:21,11:39:59
01/22/2024,9G07930CA,10:48:48,        
01/22/2024,9G73912CA,10:49:55,11:12:52
01/22/2024,ZP12598CA,10:50:43,11:16:06
01/22/2024,K8441HYTN,10:52:05,10:52:06
01/22/2024,R0013HYTN,10:54:57,10:54:58
01/22/2024,9E58191CA,10:55:06,11:36:02
01/22/2024,ZP12610CA,10:57:16,11:48:08
01/22/2024,9E64038CA,11:00:18,11:09:23
01/22/2024,YP97940CA,11:02:35,11:19:40
01/22/2024,9G80101CA,11:04:04,11:27:37
01/22/2024,YP97894CA,11:05:09,11:46:19
01/22/2024,9G55697CA,11:07:30,11:38:27
01/22/2024,9G63790CA,11:08:38,11:34:55
01/22/2024,9F93752CA,11:09:31,11:18:08
01/22/2024,9F88779CA,11:10:42,11:31:21
01/22/2024,9E72744CA,11:12:03,11:41:12
01/22/2024,9G05365CA,11:12:33,11:41:22
01/22/2024,YP51475CA,11:13:15,11:24:00
01/22/2024,9G16367CA,11:13:58,11:38:58
01/22/2024,9G39763CA,11:14:56,11:42:17
01/22/2024,9G37614CA,11:15:27,11:40:30
01/22/2024,9E58212CA,11:18:28,11:44:19
01/22/2024,9F44080CA,11:19:25,11:37:21
01/22/2024,L5471HYTN,11:23:42,11:23:43
01/22/2024,2890059CA,11:24:32,11:57:38
01/22/2024,9F88743CA,11:25:23,11:42:58
01/22/2024,9E43672CA,11:26:23,11:50:16
01/22/2024,CF06Y29CA,11:32:01,11:51:37
01/22/2024,R5225HYTN,11:37:20,11:37:21
01/22/2024,S1228HYTN,11:39:25,11:39:26
01/22/2024,L3867HYTN,11:40:05,11:40:06
01/22/2024,9G38846CA,11:41:30,13:13:20
01/22/2024,9E71170CA,11:41:44,11:57:16
01/22/2024,3358937IN,11:42:38,13:14:03
01/22/2024,R5495HYTN,11:48:02,13:37:01
01/22/2024,9F91573CA,11:51:54,13:25:43
01/22/2024,L3863HYTN,11:55:50,12:08:40
01/22/2024,ZP07352CA,11:57:49,13:10:20
01/22/2024,YP76206CA,11:59:34,12:09:00
01/22/2024,9F75473CA,12:00:28,13:16:56
01/22/2024,9B70359CA,12:01:29,13:41:24
01/22/2024,9F24588CA,12:05:14,13:35:01
01/22/2024,2890239IN,12:06:20,12:36:43
01/22/2024,YP78166CA,12:08:03,13:17:59
01/22/2024,9E28827CA,12:09:38,13:10:07
01/22/2024,9E28826CA,12:14:51,13:20:21
01/22/2024,9F94045CA,12:16:01,13:51:49
01/22/2024,9F88759CA,12:16:54,12:23:47
01/22/2024,9G85969CA,12:18:10,12:23:53
01/22/2024,T0322HYTN,12:19:27,        
01/22/2024,9E64038CA,12:20:23,12:28:34
01/22/2024,S6846HYTN,12:21:01,12:31:08
01/22/2024,9G99912CA,12:21:58,12:33:29
01/22/2024,9F89129CA,12:23:46,13:26:19
01/22/2024,9G03887CA,12:26:14,13:52:13
01/22/2024,9F48210CA,12:29:58,12:40:37
01/22/2024,9E58201CA,12:31:07,13:54:45
01/22/2024,9G53878CA,12:37:44,12:49:50
01/22/2024,9E71078CA,12:38:40,13:57:42
01/22/2024,9G55697CA,12:40:04,13:32:19
01/22/2024,9G85330CA,12:46:29,13:30:39
01/22/2024,9F88673CA,12:48:03,13:22:44
01/22/2024,ZP07420CA,12:56:15,13:20:17
01/22/2024,YP97894CA,13:02:20,13:32:49
01/22/2024,9G41802CA,13:06:06,13:33:35
01/22/2024,9G46761CA,13:06:59,13:19:05
01/22/2024,9F88646CA,13:10:46,14:18:27
01/22/2024,9G39704CA,13:11:38,13:31:09
01/22/2024,L5469HYTN,13:16:19,13:16:20
01/22/2024,R1622HYTN,13:18:01,13:18:02
01/22/2024,R0012HYTN,13:18:55,13:18:55
01/22/2024,T0579HYTN,13:19:24,13:19:25
01/22/2024,3359549IN,13:19:26,13:42:46
01/22/2024,L3865HYCA,13:19:44,13:23:33
01/22/2024,L3869HYTN,13:20:16,14:32:52
01/22/2024,9G91782CA,13:20:30,13:55:39
01/22/2024,9G28678CA,13:21:04,13:33:14
01/22/2024,9G00015CA,13:22:25,14:40:31
01/22/2024,L1535HYTN,13:23:11,13:23:11
01/22/2024,S8837HYTN,13:23:56,13:23:57
01/22/2024,9F78097CA,13:24:43,14:21:43
01/22/2024,9E43672CA,13:25:20,13:47:38
01/22/2024,L3870HYTN,13:27:26,14:20:35
01/22/2024,9G79155CA,13:27:29,13:55:18
01/22/2024,S9324HYCA,13:28:44,14:15:43
01/22/2024,YP67242CA,13:29:48,        
01/22/2024,ZP12600CA,13:30:09,14:27:27
01/22/2024,9F88759CA,13:30:33,14:08:03
01/22/2024,9E71000CA,13:31:17,14:18:45
01/22/2024,YP72926CA,13:33:33,14:14:27
01/22/2024,9G35199CA,13:39:25,14:10:09
01/22/2024,80672M2CA,13:41:58,13:55:41
01/22/2024,L3871HYTN,13:43:49,14:52:37
01/22/2024,9G99918CA,13:45:42,13:54:10
01/22/2024,9E58191CA,13:46:18,14:47:06
01/22/2024,9G73912CA,13:48:21,14:39:36
01/22/2024,9G60497CA,13:48:55,14:52:06
01/22/2024,YP73873CA,13:50:21,14:01:50
01/22/2024,9E58116CA,13:52:26,14:49:49
01/22/2024,9G63202CA,13:52:53,14:12:19
01/22/2024,9E09648CA,13:53:41,14:19:42
01/22/2024,71799ANV,13:53:51,14:03:43
01/22/2024,K8441HYTN,13:56:48,14:24:06
01/22/2024,9E28569CA,13:57:45,14:09:34
01/22/2024,9F77696CA,14:00:00,14:17:16
01/22/2024,9F76181CA,14:06:51,14:30:05
01/22/2024,L1591HYTN,14:07:58,15:44:11
01/22/2024,9G73989CA,14:08:29,15:03:21
01/22/2024,9F26210CA,14:15:25,14:29:22
01/22/2024,9F75263CA,14:18:25,14:44:49
01/22/2024,9G55697CA,14:23:07,14:49:32
01/22/2024,L3857HYTN,14:27:21,16:05:28
01/22/2024,S6846HYTN,14:29:08,15:42:13
01/22/2024,9E78564CA,14:30:21,14:51:08
01/22/2024,9G85969CA,14:31:29,14:54:03
01/22/2024,YP36555CA,14:32:33,14:53:09
01/22/2024,2890454CA,14:34:55,16:00:30
01/22/2024,9G12727CA,14:36:21,14:45:17
01/22/2024,9E88231CA,14:37:03,14:45:25
01/22/2024,74867ANV,14:42:44,14:58:30
01/22/2024,ZP12598CA,14:45:15,15:51:13
01/22/2024,K8446HYTN,14:47:31,14:47:32
01/22/2024,L3869HYTN,14:48:59,15:03:57
01/22/2024,9E17665CA,14:49:42,15:03:35
01/22/2024,2890245CA,14:51:07,15:55:18
01/22/2024,9G85963CA,14:54:39,15:08:20
01/22/2024,S9331HYCA,14:56:10,16:01:18
01/22/2024,YP51476CA,15:03:42,15:11:52
01/22/2024,9F24588CA,15:04:24,16:03:45
01/22/2024,9G36458CA,15:06:06,15:39:14
01/22/2024,9G41802CA,15:06:17,15:41:35
01/22/2024,9F30709CA,15:06:53,15:47:55
01/22/2024,R0013HYTN,15:07:15,15:54:29
01/22/2024,9F37289CA,15:07:40,15:32:56
01/22/2024,9E58200CA,15:08:24,16:06:42
01/22/2024,9G63790CA,15:16:50,15:52:48
01/22/2024,9E71157CA,15:18:16,15:28:40
01/22/2024,9E28826CA,15:23:08,15:49:08
01/22/2024,9E43672CA,15:23:45,15:43:43
01/22/2024,R0014HYTN,15:24:38,16:21:27
01/22/2024,9F75263CA,15:25:21,16:10:40
01/22/2024,9F19678CA,15:26:04,16:07:27
01/22/2024,9G27425CA,15:27:28,16:03:46
01/22/2024,9E58201CA,15:27:51,16:06:54
01/22/2024,9E71078CA,15:30:08,16:08:42
01/22/2024,ZP07418CA,15:30:37,16:01:44
01/22/2024,K8451HYTN,15:31:21,16:13:26
01/22/2024,YP85703CA,15:32:55,15:47:56
01/22/2024,9G91782CA,15:33:57,16:09:34
01/22/2024,9E50171CA,15:34:45,16:08:55
01/22/2024,9F88673CA,15:37:54,16:11:53
01/22/2024,9G73912CA,15:38:01,16:11:05
01/22/2024,9G80101CA,15:38:45,15:45:33
01/22/2024,9G38846CA,15:40:09,15:55:48
01/22/2024,FP9106CA,15:42:45,16:00:56
01/22/2024,9E94267CA,15:43:42,16:16:00
01/22/2024,9G44267CA,15:46:57,16:07:21
01/22/2024,FS2687IA,15:47:30,16:06:25
01/22/2024,S1228HYTN,15:48:13,16:41:49
01/22/2024,9F75473CA,15:49:18,16:16:48
01/22/2024,S1227HYTN,15:53:00,15:53:01
01/22/2024,9G80250CA,15:54:18,16:17:03
01/22/2024,9G39927CA,15:54:51,16:22:07
01/22/2024,3359436IN,15:59:18,16:37:12
01/22/2024,CF06Y29CA,16:02:38,16:41:24
01/22/2024,9F82795CA,16:02:51,16:22:42
01/22/2024,YP67739CA,16:04:12,16:10:30
01/22/2024,YP26050CA,16:04:39,        
01/22/2024,9F88736CA,16:07:15,16:33:02
01/22/2024,L3867HYTN,16:07:42,16:07:43
01/22/2024,9F26218CA,16:08:58,16:22:17
01/22/2024,9G73989CA,16:09:33,16:36:32
01/22/2024,T0324HYCA,16:09:45,17:05:17
01/22/2024,9G74209CA,16:11:27,16:27:09
01/22/2024,2821022IN,16:12:55,16:36:05
01/22/2024,9F48210CA,16:13:37,16:34:38
01/22/2024,R5495HYTN,16:15:57,17:14:49
01/22/2024,9G22519CA,16:18:49,16:38:43
01/22/2024,9G39727CA,16:20:57,17:05:51
01/22/2024,9G39763CA,16:21:18,16:36:38
01/22/2024,9E71157CA,16:27:36,17:06:59
01/22/2024,2890452CA,16:29:35,17:16:27
01/22/2024,K8452HYCA,16:31:05,16:32:37
01/22/2024,9E18881CA,16:35:15,17:14:36
01/22/2024,9E58213CA,16:37:32,17:07:28
01/22/2024,R5225HYTN,16:38:01,16:38:02
01/22/2024,2890239CA,16:39:30,17:40:11
01/22/2024,L1593HYTN,16:39:51,16:39:51
01/22/2024,9E28538CA,17:03:58,17:12:14
01/22/2024,9F91573CA,17:06:20,17:40:24
01/22/2024,L5469HYTN,17:06:23,17:06:24
01/22/2024,L3865HYTN,17:07:48,17:55:59
01/22/2024,9E72744CA,17:08:44,17:34:56
01/22/2024,9E58201CA,17:09:37,17:26:08
01/22/2024,9G39704CA,17:10:30,17:35:27
01/22/2024,T0579HYTN,17:12:07,17:55:19
01/22/2024,R5495HYTN,17:13:52,17:14:15
01/22/2024,9G85969CA,17:14:34,17:27:40
01/22/2024,9F88648CA,17:16:42,17:33:38
01/22/2024,9F06961CA,17:17:24,17:29:15
01/22/2024,9E43672CA,17:18:03,17:44:05
01/22/2024,9G73912CA,17:19:53,18:00:21
01/22/2024,9F88759CA,17:21:51,17:31:01
01/22/2024,T0333HYTN,17:22:30,17:47:49
01/22/2024,9G91782CA,17:23:25,17:43:00
01/22/2024,9G38846CA,17:24:21,17:50:19
01/22/2024,9E58200CA,17:32:24,17:50:07
01/22/2024,9F88673CA,17:36:03,17:46:33
01/22/2024,9F75263CA,17:37:47,17:46:45
01/22/2024,9F24588CA,17:39:00,17:54:47
01/22/2024,9E71078CA,17:40:55,17:48:34
01/22/2024,L5471HYTN,17:44:19,18:07:26
01/22/2024,R0012HYTN,17:44:58,18:13:16
01/22/2024,9G03887CA,17:48:24,18:31:11
01/22/2024,T0579HYTN,17:51:05,17:51:06
01/22/2024,L3865HYTN,17:55:06,17:55:07
01/22/2024,9G73989CA,18:04:42,18:36:59
01/22/2024,L5471HYTN,18:07:02,18:07:03
01/22/2024,YP27821CA,18:08:36,18:34:34
01/22/2024,R0012HYTN,18:12:42,18:12:43
01/22/2024,9E94267CA,18:22:43,19:41:00
01/22/2024,9F88743CA,18:26:07,18:38:01
01/22/2024,9G99912CA,18:40:10,19:08:43
01/22/2024,9G74804CA,18:42:18,19:17:10
01/22/2024,ZP12608CA,18:45:59,19:01:30
01/22/2024,9E58200CA,18:47:20,19:05:38
01/22/2024,XP67130CA,18:56:11,19:46:33
01/22/2024,L1535HYTN,19:02:17,19:55:32
01/22/2024,L5480HYTN,19:03:31,19:31:15
01/22/2024,9G38846CA,19:07:21,19:31:56
01/22/2024,9F97373CA,19:09:54,19:24:54
01/22/2024,ZP03364CA,19:10:45,19:39:14
01/22/2024,9G73989CA,19:11:51,19:31:33
01/22/2024,9G75610CA,19:14:26,19:46:04
01/22/2024,T0322HYTN,19:17:32,19:49:18
01/22/2024,L1513HYTN,19:21:09,19:52:23
01/22/2024,9F88743CA,19:26:50,19:37:08
01/22/2024,K8450HYCA,19:47:04,20:38:48
01/22/2024,T0322HYTN,19:48:44,19:48:45
01/22/2024,9G36458CA,19:51:51,19:59:30
01/22/2024,L1513HYTN,19:51:56,19:51:57
01/22/2024,9G99912CA,19:54:15,20:06:33
01/22/2024,L1535HYTN,19:54:49,19:54:50
01/22/2024,L5469HYTN,19:56:17,20:54:39
01/22/2024,9F14631CA,19:57:24,20:54:40
01/22/2024,9F20417CA,20:00:22,21:00:38
01/22/2024,K8453HYTN,20:02:51,20:55:23
01/22/2024,T0324HYTN,20:04:25,20:23:31
01/22/2024,9E71170CA,20:07:04,20:58:47
01/22/2024,9G16367CA,20:08:47,20:58:20
01/22/2024,9E28559CA,20:14:11,21:06:25
01/22/2024,S6846HYTN,20:30:51,21:00:16
01/22/2024,9F89129CA,20:38:25,21:05:58
01/22/2024,L1533HYTN,20:50:37,20:50:38
01/22/2024,9F78097CA,20:50:39,21:01:04
01/22/2024,YP72926CA,20:52:43,21:04:21
01/22/2024,K8453HYTN,20:54:56,20:54:57
01/22/2024,9F14631CA,20:55:10,20:55:15
01/22/2024,S9324HYCA,20:55:43,21:20:38
01/22/2024,ZP12600CA,20:59:39,21:08:21
01/22/2024,9E58212CA,21:00:46,21:15:30
01/22/2024,T0579HYTN,21:01:25,21:01:26
01/22/2024,9E58116CA,21:01:59,21:10:41
01/22/2024,ZP12610CA,21:03:34,21:11:25
01/22/2024,9E72744CA,21:04:41,21:12:55
01/22/2024,9F00652CA,21:06:52,21:15:48
01/22/2024,9F88646CA,21:11:45,21:55:15
01/22/2024,9F94045CA,21:15:35,21:48:23
01/22/2024,YP85514CA,21:16:46,21:38:25
01/22/2024,9F82795CA,21:17:42,21:29:27
01/22/2024,YP67541CA,22:46:05,23:28:48
01/22/2024,K8450HYCA,23:07:07,23:42:33
01/22/2024,L1533HYTN,23:16:26,23:43:17
01/22/2024,K8451HYTN,23:19:33,23:51:11
01/22/2024,K8453HYTN,23:24:47,23:34:30
01/22/2024,YP96621CA,23:59:19,23:59:50
01/23/2024,L5480HYTN,00:00:29,00:28:11
01/23/2024,YP97894CA,08:01:24,08:28:58
01/23/2024,YP78166CA,08:02:16,08:26:34
01/23/2024,9G63202CA,08:02:55,08:34:06
01/23/2024,9F88779CA,08:04:28,08:30:52
01/23/2024,YP97940CA,08:05:17,08:29:40
01/23/2024,9F44080CA,08:05:57,08:28:39
01/23/2024,ZP12751CA,08:06:30,08:18:57
01/23/2024,9F75473CA,08:07:24,08:21:57
01/23/2024,ZP07352CA,08:08:13,08:19:19
01/23/2024,9G79155CA,08:08:57,09:04:00
01/23/2024,9E43672CA,08:09:44,08:33:54
01/23/2024,WP70655CA,08:11:23,08:54:18
01/23/2024,YP91210CA,08:12:45,        
01/23/2024,9E71078CA,08:13:30,08:24:28
